,f1,f2,f3,f4,f5,class
21,0.4458078703592451,0.11202716285928296,2.2994962193081965,2.2994962193081965,0.5977432342564968,1.0
22,0.602374362011009,0.13127219573220333,2.2995017668387154,2.2995017668387154,0.5945700666501491,1.0
23,0.615568806316296,0.09811460193137497,2.299504165438239,2.299504165438239,0.6011396410509072,1.0
24,0.623913832971909,0.1051493318429532,2.2994998482069877,2.2994998482069877,0.6007928414058452,1.0
25,0.525200489525731,0.13540952564350664,2.29950271994961,2.29950271994961,0.5940472670951624,1.0
26,0.4932554088176955,0.09789420418293525,2.2995043347920356,2.2995043347920356,0.6010700270667148,1.0
27,0.6292404433165442,0.1735506085365208,2.2995083046213383,2.2995083046213383,0.5862294653659376,1.0
28,0.6658721551670327,0.165186624451003,2.2995050523537772,2.2995050523537772,0.5886877220134517,1.0
29,0.7101926845231368,0.11618840368355288,2.2995067948000263,2.2995067948000263,0.5972371914829053,1.0
30,0.625746517884688,0.1547737260738876,2.2995057345177115,2.2995057345177115,0.5884888014276617,1.0
31,0.6666407394553423,0.19778392508618675,2.2995053766734173,2.2995053766734173,0.5849025524806659,1.0
32,0.6878234762311164,0.25920879461725777,2.2994999757415644,2.2994999757415644,0.5819705472576375,1.0
33,0.7693658331847886,0.1759143236110363,2.2995019580311946,2.2995019580311946,0.5883403196761664,1.0
34,0.5402500527219388,0.10933426264882755,2.2994978801963675,2.2994978801963675,0.5979988364276234,1.0
35,0.665288853324181,0.15765705284704024,2.299497033583731,2.299497033583731,0.5907388093282614,1.0
36,0.5050834328831059,0.10180009079757259,2.299496858973155,2.299496858973155,0.6019139352212965,1.0
37,0.5145886786553154,0.10611757615576879,2.2994993509724706,2.2994993509724706,0.6001086185777375,1.0
38,0.5307213743939735,0.10809402489920125,2.2994871015700955,2.2994871015700955,0.6012792531791497,1.0
39,0.6348659458063297,0.12299745850426866,2.2994856803361925,2.2994856803361925,0.5969867075763549,1.0
40,0.5069340266329165,0.10368999772104294,2.299485667536841,2.299485667536841,0.6003808261725178,1.0
41,0.5325823050313712,0.1801374446674581,2.2994826991395207,2.2994826991395207,0.5869353787278843,1.0
42,0.6093453338508925,0.1715194326248565,2.2994735956116914,2.2994735956116914,0.5867457873177544,1.0
43,0.7024123873633162,0.14838684116338377,2.2994737907217253,2.2994737907217253,0.5911098486450349,1.0
44,0.4793972067484834,0.09292966225698614,2.299472406576373,2.299472406576373,0.6023430168029208,1.0
45,0.5883669463990752,0.10211095087839983,2.299469893550017,2.299469893550017,0.6003808261725178,1.0
46,0.7071117858549587,0.2119587038226544,2.2994602205081804,2.2994602205081804,0.5834929083695636,1.0
47,0.6315220132565859,0.12715999911403697,2.2994595780438942,2.2994595780438942,0.5948048032232462,1.0
48,0.7007302030762124,0.1554863080756354,2.2994575403835906,2.2994575403835906,0.5874619185075196,1.0
49,0.7393979955985035,0.14134862043648644,2.299454735672976,2.299454735672976,0.5939320821165628,1.0
50,0.7681166403422733,0.18504223497248432,2.299452650931801,2.299452650931801,0.5866042412492897,1.0
51,0.5798310038863902,0.15312498569665656,2.299451353399008,2.299451353399008,0.5910034547139166,1.0
52,0.528689564855415,0.10725730169477042,2.2994453863786317,2.2994453863786317,0.5993699956461331,1.0
53,0.5274869854270822,0.0960827538174938,2.299442461381201,2.299442461381201,0.6010005405474755,1.0
54,0.6738515231015296,0.19020137129237932,2.2994391534424024,2.2994391534424024,0.5853546244018031,1.0
55,0.4346164130701318,0.11218961083650303,2.2994392264446657,2.2994392264446657,0.5968620907163781,1.0
56,0.6550392413766879,0.1553945473781052,2.2994314486332077,2.2994314486332077,0.5903714801235808,1.0
57,0.5990458774864832,0.23827023751728085,2.2994296062904502,2.2994296062904502,0.5763887636762154,1.0
58,0.6734324491383807,0.22939797138785825,2.299426610943498,2.299426610943498,0.5789934970270152,1.0
59,0.6045533183523666,0.19348080525394015,2.2994272208474147,2.2994272208474147,0.5818878415920843,1.0
60,0.7468949659399361,0.2144368702601699,2.2994153532835475,2.2994153532835475,0.5797244102299958,1.0
61,0.6523540560766071,0.21178597231644677,2.299409710081739,2.299409710081739,0.5804707062650256,1.0
62,0.6229566288342854,0.18830231289942004,2.2994129702068373,2.2994129702068373,0.5841908266240751,1.0
63,0.6277516042092651,0.1600279091389029,2.2994141676169093,2.2994141676169093,0.5864163687519715,1.0
64,0.7117883952586166,0.29301008103321596,2.2994062381197025,2.2994062381197025,0.5682594211980203,1.0
65,0.8161146618330487,0.3308870065484545,2.299403007962598,2.299403007962598,0.5690513880153806,1.0
66,0.6239422743754585,0.2403747092007425,2.2994067940107903,2.2994067940107903,0.5735704718800299,1.0
67,0.6748364461531344,0.17917850531973956,2.2994076605601634,2.2994076605601634,0.5868404591858669,1.0
68,0.7341655942250266,0.20689917765732052,2.2994003024467498,2.2994003024467498,0.5790315922796214,1.0
69,0.6545932700260555,0.2394773351637413,2.2993955695905406,2.2993955695905406,0.5764950075788207,1.0
70,0.7171770187311816,0.25857455410755126,2.299399403879403,2.299399403879403,0.5768873431326574,1.0
71,0.7371351793854511,0.270519672209427,2.299398543952923,2.299398543952923,0.5706024990261648,1.0
72,0.723879647657866,0.2331212305003603,2.2993946284290945,2.2993946284290945,0.578128450719001,1.0
73,0.5982567203259592,0.24163302728217434,2.2993900809454417,2.2993900809454417,0.5781656240512161,1.0
74,0.7201130688437619,0.2530831488794828,2.2993905151802645,2.2993905151802645,0.575932057308857,1.0
75,0.6122745903978515,0.17131932801175048,2.2993917071712175,2.2993917071712175,0.5836661210653031,1.0
76,0.6800706391967826,0.26149823917023746,2.299387122754842,2.299387122754842,0.5710848509799455,1.0
77,0.9952851439633942,0.34492957330043084,2.299384207635857,2.299384207635857,0.5667553207374312,1.0
78,0.9105397680161583,0.2677118233651707,2.29938533352854,2.29938533352854,0.5741958236214072,1.0
79,0.6193977629175718,0.18456112632845423,2.2993870101665057,2.2993870101665057,0.5839275164391597,1.0
80,0.6773723054456045,0.22133720601400295,2.299383555026795,2.299383555026795,0.5811519918620073,1.0
81,0.8146606784240409,0.2748059376594832,2.299381027125607,2.299381027125607,0.5692810717420361,1.0
82,0.5963746694851398,0.25399182241294194,2.2993804024884446,2.2993804024884446,0.575932057308857,1.0
83,0.8014213349641239,0.28496148456535814,2.2993837650697326,2.2993837650697326,0.5738324091662154,1.0
84,0.6060829024184805,0.1975583138979487,2.2993849236776533,2.2993849236776533,0.5815589217243536,1.0
85,0.6166316995844799,0.17969069543587732,2.2993892943944645,2.2993892943944645,0.5830208400948688,1.0
86,0.7042291101889804,0.28742654249076577,2.299388643180054,2.299388643180054,0.5697159213911747,1.0
87,0.6213404111455787,0.18592302430511842,2.2993927387288404,2.2993927387288404,0.5811519918620073,1.0
88,0.7115830767445513,0.23566749152185715,2.2993911112192125,2.2993911112192125,0.5775755032166808,1.0
89,0.6969778426482199,0.33219187355696633,2.2993952761822856,2.2993952761822856,0.565187019587677,1.0
90,0.7278193528586496,0.17987891123317495,2.299394094710839,2.299394094710839,0.5891392963451649,1.0
91,0.602678220014449,0.15572178382967924,2.2993980482471876,2.2993980482471876,0.5911098486450349,1.0
92,0.6612502268576054,0.15024566349618698,2.2994004794119345,2.2994004794119345,0.5925216878099309,1.0
93,0.4157803407757654,0.09971149999103401,2.299407657508958,2.299407657508958,0.6014896384489757,1.0
94,0.4243773522789125,0.09626031508028311,2.2994092172486327,2.2994092172486327,0.6028497964337401,1.0
95,0.49453726744718435,0.1468774195779817,2.299412515688573,2.299412515688573,0.5917547538908118,1.0
96,0.631918141007402,0.14622145256512753,2.2994138330261884,2.2994138330261884,0.5924663752153941,1.0
97,0.7916552818076786,0.17941935669612755,2.2994214631640877,2.2994214631640877,0.5864163687519715,1.0
98,0.6532886169935069,0.1696847280221238,2.2994184694383515,2.2994184694383515,0.5887376220531585,1.0
99,0.4493321643455281,0.09688437051235495,2.2994179974091944,2.2994179974091944,0.601630545260844,1.0
